Time, X, Y, Drive_Fwd, Drive_Turn, Climb, Level_Bin
0.4620, 0.3046, 0.0002, 0.5000, -0.0007, 1.5000, 0.1796
0.4640, 0.3073, 0.0002, 0.5000, -0.0007, 1.5000, 0.1806
0.4660, 0.3099, 0.0002, 0.5000, -0.0007, 1.5000, 0.1816
0.4680, 0.3126, 0.0002, 0.5000, -0.0007, 1.5000, 0.1825
0.4700, 0.3153, 0.0002, 0.5000, -0.0007, 1.5000, 0.1835
0.4720, 0.3180, 0.0002, 0.5000, -0.0007, 1.5000, 0.1845
0.4740, 0.3207, 0.0002, 0.5000, -0.0007, 1.5000, 0.1854
0.4760, 0.3234, 0.0002, 0.5000, -0.0007, 1.5000, 0.1863
0.4780, 0.3261, 0.0002, 0.5000, -0.0007, 1.5000, 0.1873
0.4800, 0.3288, 0.0002, 0.5000, -0.0007, 1.5000, 0.1882
0.4820, 0.3315, 0.0002, 0.5000, -0.0007, 1.5000, 0.1891
0.4840, 0.3342, 0.0002, 0.5000, -0.0007, 1.5000, 0.1900
0.4860, 0.3369, 0.0002, 0.5000, -0.0007, 1.5000, 0.1909
0.4880, 0.3396, 0.0002, 0.5000, -0.0007, 1.5000, 0.1918
0.4900, 0.3423, 0.0002, 0.5000, -0.0007, 1.5000, 0.1927
0.4920, 0.3450, 0.0002, 0.5000, -0.0007, 1.5000, 0.1936
0.4940, 0.3477, 0.0002, 0.5000, -0.0007, 1.5000, 0.1945
0.4960, 0.3505, 0.0002, 0.5000, -0.0007, 1.5000, 0.1953
0.4980, 0.3532, 0.0002, 0.5000, -0.0007, 1.5000, 0.1962
0.5000, 0.3559, 0.0002, 0.5000, -0.0007, 1.5000, 0.1971
0.5020, 0.3587, 0.0002, 0.5000, -0.0007, 1.5000, 0.1979
0.5040, 0.3614, 0.0002, 0.5000, -0.0007, 1.5000, 0.1987
0.5060, 0.3641, 0.0002, 0.5000, -0.0007, 1.5000, 0.1996
0.5080, 0.3669, 0.0002, 0.5000, -0.0007, 1.5000, 0.2004
0.5100, 0.3696, 0.0002, 0.5000, -0.0007, 1.5000, 0.2012
0.5120, 0.3724, 0.0002, 0.5000, -0.0007, 1.5000, 0.2020
0.5140, 0.3751, 0.0002, 0.5000, -0.0007, 1.5000, 0.2028
0.5160, 0.3779, 0.0002, 0.5000, -0.0007, 1.5000, 0.2036
0.5180, 0.3806, 0.0002, 0.5000, -0.0007, 1.5000, 0.2044
0.5200, 0.3834, 0.0002, 0.5000, -0.0007, 1.5000, 0.2052
0.5220, 0.3861, 0.0002, 0.5000, -0.0007, 1.5000, 0.2060
0.5240, 0.3889, 0.0002, 0.5000, -0.0007, 1.5000, 0.2067
0.5260, 0.3917, 0.0002, 0.5000, -0.0007, 1.5000, 0.2075
0.5280, 0.3944, 0.0002, 0.5000, -0.0007, 1.5000, 0.2082
0.5300, 0.3972, 0.0002, 0.5000, -0.0007, 1.5000, 0.2090
0.5320, 0.4000, 0.0002, 0.5000, -0.0007, 1.5000, 0.2097
0.5340, 0.4028, 0.0002, 0.5000, -0.0007, 1.5000, 0.2104
0.5360, 0.4056, 0.0002, 0.5000, -0.0007, 1.5000, 0.2111
0.5380, 0.4083, 0.0002, 0.5000, -0.0007, 1.5000, 0.2118
0.5400, 0.4111, 0.0002, 0.5000, -0.0007, 1.5000, 0.2125
0.5420, 0.4139, 0.0002, 0.5000, -0.0006, 1.5000, 0.2132
0.5440, 0.4167, 0.0002, 0.5000, -0.0006, 1.5000, 0.2139
0.5460, 0.4195, 0.0002, 0.5000, -0.0007, 1.5000, 0.2146
0.5480, 0.4223, 0.0002, 0.5000, -0.0007, 1.5000, 0.2152
0.5500, 0.4251, 0.0002, 0.5000, -0.0007, 1.5000, 0.2158
0.5520, 0.4278, 0.0002, 0.5000, -0.0007, 1.5000, 0.2164
0.5540, 0.4306, 0.0002, 0.5000, -0.0007, 1.5000, 0.2170
0.5560, 0.4334, 0.0002, 0.5000, -0.0007, 1.5000, 0.2175
0.5580, 0.4361, 0.0002, 0.5000, -0.0007, 1.5000, 0.2180
0.5600, 0.4389, 0.0002, 0.5000, -0.0007, 1.5000, 0.2184
0.5620, 0.4416, 0.0002, 0.5000, -0.0007, 1.5000, 0.2188
0.5640, 0.4443, 0.0002, 0.5000, -0.0007, 1.5000, 0.2192
0.5660, 0.4470, 0.0002, 0.5000, -0.0007, 1.5000, 0.2196
0.5680, 0.4497, 0.0002, 0.5000, -0.0009, 1.5000, 0.2200
0.5700, 0.4523, 0.0002, 0.5000, -0.0011, 1.5000, 0.2203
0.5720, 0.4550, 0.0002, 0.5000, -0.0012, 1.5000, 0.2207
0.5740, 0.4576, 0.0002, 0.5000, -0.0014, 1.5000, 0.2209
0.5760, 0.4602, 0.0002, 0.5000, -0.0015, 1.5000, 0.2212
0.5780, 0.4629, 0.0002, 0.5000, -0.0016, 1.5000, 0.2214
0.5800, 0.4655, 0.0002, 0.5000, -0.0017, 1.5000, 0.2216
0.5820, 0.4681, 0.0002, 0.5000, -0.0017, 1.5000, 0.2217
0.5840, 0.4707, 0.0002, 0.5000, -0.0018, 1.5000, 0.2219
0.5860, 0.4732, 0.0002, 0.5000, -0.0019, 1.5000, 0.2220
0.5880, 0.4757, 0.0002, 0.5000, -0.0017, 1.5000, 0.2222
0.5900, 0.4783, 0.0002, 0.5000, -0.0016, 1.5000, 0.2223
0.5920, 0.4808, 0.0002, 0.5000, -0.0016, 1.5000, 0.2224
0.5940, 0.4834, 0.0002, 0.5000, -0.0015, 1.5000, 0.2225
0.5960, 0.4859, 0.0002, 0.5000, -0.0015, 1.5000, 0.2226
0.5980, 0.4883, 0.0002, 0.5000, -0.0014, 1.5000, 0.2226
0.6000, 0.4908, 0.0002, 0.5000, -0.0014, 1.5000, 0.2226
0.6020, 0.4933, 0.0002, 0.5000, -0.0016, 1.5000, 0.2228
0.6040, 0.4957, 0.0002, 0.5000, -0.0017, 1.5000, 0.2228
0.6060, 0.4982, 0.0002, 0.5000, -0.0018, 1.5000, 0.2229
0.6080, 0.5006, 0.0002, 0.5000, -0.0019, 1.5000, 0.2229
0.6100, 0.5031, 0.0002, 0.5000, -0.0019, 1.5000, 0.2229
0.6120, 0.5056, 0.0002, 0.5000, -0.0019, 1.5000, 0.2229
0.6140, 0.5080, 0.0002, 0.5000, -0.0020, 1.5000, 0.2229
0.6160, 0.5104, 0.0002, 0.5000, -0.0020, 1.5000, 0.2229
0.6180, 0.5127, 0.0002, 0.5000, -0.0019, 1.5000, 0.2230
0.6200, 0.5151, 0.0002, 0.5000, -0.0018, 1.5000, 0.2230
0.6220, 0.5174, 0.0002, 0.5000, -0.0016, 1.5000, 0.2230
0.6240, 0.5198, 0.0002, 0.5000, -0.0018, 1.5000, 0.2231
0.6260, 0.5221, 0.0002, 0.5000, -0.0019, 1.5000, 0.2232
0.6280, 0.5244, 0.0002, 0.5000, -0.0019, 1.5000, 0.2232
0.6300, 0.5268, 0.0002, 0.5000, -0.0020, 1.5000, 0.2233
0.6320, 0.5291, 0.0002, 0.5000, -0.0021, 1.5000, 0.2233
0.6340, 0.5315, 0.0002, 0.5000, -0.0021, 1.5000, 0.2233
0.6360, 0.5338, 0.0002, 0.5000, -0.0022, 1.5000, 0.2233
0.6380, 0.5362, 0.0002, 0.5000, -0.0023, 1.5000, 0.2232
0.6400, 0.5385, 0.0002, 0.5000, -0.0023, 1.5000, 0.2232
0.6420, 0.5409, 0.0003, 0.5000, -0.0024, 1.5000, 0.2232
0.6440, 0.5432, 0.0003, 0.5000, -0.0025, 1.5000, 0.2231
0.6460, 0.5454, 0.0003, 0.5000, -0.0026, 1.5000, 0.2231
0.6480, 0.5476, 0.0003, 0.5000, -0.0028, 1.4991, 0.2231
0.6500, 0.5499, 0.0003, 0.5000, -0.0027, 1.4982, 0.2232
0.6520, 0.5521, 0.0003, 0.5000, -0.0026, 1.4976, 0.2233
0.6540, 0.5544, 0.0003, 0.5000, -0.0025, 1.4970, 0.2234
0.6560, 0.5566, 0.0003, 0.5000, -0.0025, 1.4966, 0.2235
0.6580, 0.5588, 0.0003, 0.5000, -0.0024, 1.4962, 0.2235
0.6600, 0.5611, 0.0003, 0.5000, -0.0023, 1.4960, 0.2235
0.6620, 0.5633, 0.0003, 0.5000, -0.0023, 1.4958, 0.2235
0.6640, 0.5656, 0.0003, 0.5000, -0.0022, 1.4957, 0.2235
0.6660, 0.5678, 0.0003, 0.5000, -0.0021, 1.4957, 0.2235
0.6680, 0.5701, 0.0003, 0.5000, -0.0021, 1.4957, 0.2234
0.6700, 0.5724, 0.0003, 0.5000, -0.0020, 1.4957, 0.2234
0.6720, 0.5746, 0.0003, 0.5000, -0.0019, 1.4957, 0.2234
0.6740, 0.5769, 0.0003, 0.5000, -0.0018, 1.4958, 0.2233
0.6760, 0.5791, 0.0003, 0.5000, -0.0017, 1.4959, 0.2233
0.6780, 0.5814, 0.0003, 0.5000, -0.0016, 1.4960, 0.2232
