Time, X, Y, Drive_Fwd, Drive_Turn, Climb, Level_Bin
5.6080, 1.5086, -0.0046, 0.0000, 0.0000, -0.2000, 0.0458
5.6100, 1.5086, -0.0046, 0.0000, 0.0000, -0.2003, 0.0459
5.6120, 1.5086, -0.0046, 0.0000, 0.0000, -0.2006, 0.0460
5.6140, 1.5085, -0.0046, 0.0000, 0.0000, -0.2009, 0.0461
5.6160, 1.5085, -0.0046, 0.0000, 0.0000, -0.2013, 0.0462
5.6180, 1.5085, -0.0046, 0.0000, 0.0000, -0.2016, 0.0463
5.6200, 1.5084, -0.0046, 0.0000, 0.0000, -0.2019, 0.0464
5.6220, 1.5084, -0.0046, 0.0000, 0.0000, -0.2022, 0.0465
5.6240, 1.5084, -0.0046, 0.0000, 0.0000, -0.2025, 0.0466
5.6260, 1.5083, -0.0046, 0.0000, 0.0000, -0.2028, 0.0467
5.6280, 1.5083, -0.0046, 0.0000, 0.0000, -0.2031, 0.0468
5.6300, 1.5083, -0.0046, 0.0000, 0.0000, -0.2034, 0.0469
5.6320, 1.5082, -0.0046, 0.0000, 0.0000, -0.2037, 0.0470
5.6340, 1.5082, -0.0046, 0.0000, 0.0000, -0.2040, 0.0471
5.6360, 1.5082, -0.0046, 0.0000, 0.0000, -0.2043, 0.0472
5.6380, 1.5081, -0.0046, 0.0000, 0.0000, -0.2046, 0.0473
5.6400, 1.5081, -0.0046, 0.0000, 0.0000, -0.2049, 0.0474
5.6420, 1.5081, -0.0046, 0.0000, 0.0000, -0.2052, 0.0475
5.6440, 1.5080, -0.0046, 0.0000, 0.0000, -0.2055, 0.0476
5.6460, 1.5080, -0.0046, 0.0000, 0.0000, -0.2058, 0.0477
5.6480, 1.5080, -0.0046, 0.0000, 0.0000, -0.2061, 0.0478
5.6500, 1.5079, -0.0046, 0.0000, 0.0000, -0.2064, 0.0479
5.6520, 1.5079, -0.0046, 0.0000, 0.0000, -0.2067, 0.0480
5.6540, 1.5079, -0.0046, 0.0000, 0.0000, -0.2070, 0.0481
5.6560, 1.5078, -0.0046, 0.0000, 0.0000, -0.2073, 0.0482
5.6580, 1.5078, -0.0046, 0.0000, 0.0000, -0.2076, 0.0482
5.6600, 1.5078, -0.0046, 0.0000, 0.0000, -0.2079, 0.0483
5.6620, 1.5077, -0.0046, 0.0000, 0.0000, -0.2082, 0.0484
5.6640, 1.5077, -0.0046, 0.0000, 0.0000, -0.2085, 0.0485
5.6660, 1.5077, -0.0046, 0.0000, 0.0000, -0.2087, 0.0486
5.6680, 1.5076, -0.0046, 0.0000, 0.0000, -0.2090, 0.0487
5.6700, 1.5076, -0.0046, 0.0000, 0.0000, -0.2093, 0.0488
5.6720, 1.5076, -0.0046, 0.0000, 0.0000, -0.2096, 0.0489
5.6740, 1.5075, -0.0046, 0.0000, 0.0000, -0.2099, 0.0490
5.6760, 1.5075, -0.0046, 0.0000, 0.0000, -0.2102, 0.0491
5.6780, 1.5075, -0.0046, 0.0000, 0.0000, -0.2104, 0.0492
5.6800, 1.5074, -0.0046, 0.0000, 0.0000, -0.2107, 0.0493
5.6820, 1.5074, -0.0046, 0.0000, 0.0000, -0.2110, 0.0493
5.6840, 1.5074, -0.0046, 0.0000, 0.0000, -0.2113, 0.0494
5.6860, 1.5074, -0.0046, 0.0000, 0.0000, -0.2116, 0.0495
5.6880, 1.5073, -0.0046, 0.0000, 0.0000, -0.2118, 0.0496
5.6900, 1.5073, -0.0046, 0.0000, 0.0000, -0.2121, 0.0497
5.6920, 1.5073, -0.0046, 0.0000, 0.0000, -0.2124, 0.0498
5.6940, 1.5072, -0.0046, 0.0000, 0.0000, -0.2127, 0.0499
5.6960, 1.5072, -0.0046, 0.0000, 0.0000, -0.2129, 0.0500
5.6980, 1.5072, -0.0046, 0.0000, 0.0000, -0.2132, 0.0501
5.7000, 1.5071, -0.0046, 0.0000, 0.0000, -0.2135, 0.0501
5.7020, 1.5071, -0.0046, 0.0000, 0.0000, -0.2138, 0.0502
5.7040, 1.5071, -0.0046, 0.0000, 0.0000, -0.2140, 0.0503
5.7060, 1.5070, -0.0046, 0.0000, 0.0000, -0.2143, 0.0504
5.7080, 1.5070, -0.0046, 0.0000, 0.0000, -0.2146, 0.0505
5.7100, 1.5070, -0.0046, 0.0000, 0.0000, -0.2148, 0.0506
5.7120, 1.5070, -0.0046, 0.0000, 0.0000, -0.2151, 0.0507
5.7140, 1.5069, -0.0046, 0.0000, 0.0000, -0.2154, 0.0507
5.7160, 1.5069, -0.0046, 0.0000, 0.0000, -0.2156, 0.0508
5.7180, 1.5069, -0.0046, 0.0000, 0.0000, -0.2159, 0.0509
5.7200, 1.5068, -0.0046, 0.0000, 0.0000, -0.2161, 0.0510
5.7220, 1.5068, -0.0046, 0.0000, 0.0000, -0.2164, 0.0511
5.7240, 1.5068, -0.0046, 0.0000, 0.0000, -0.2167, 0.0512
5.7260, 1.5068, -0.0046, 0.0000, 0.0000, -0.2169, 0.0512
5.7280, 1.5067, -0.0046, 0.0000, 0.0000, -0.2172, 0.0513
5.7300, 1.5067, -0.0046, 0.0000, 0.0000, -0.2174, 0.0514
5.7320, 1.5067, -0.0046, 0.0000, 0.0000, -0.2177, 0.0515
5.7340, 1.5066, -0.0046, 0.0000, 0.0000, -0.2180, 0.0516
5.7360, 1.5066, -0.0046, 0.0000, 0.0000, -0.2182, 0.0517
5.7380, 1.5066, -0.0046, 0.0000, 0.0000, -0.2185, 0.0517
5.7400, 1.5065, -0.0046, 0.0000, 0.0000, -0.2187, 0.0518
5.7420, 1.5065, -0.0046, 0.0000, 0.0000, -0.2190, 0.0519
5.7440, 1.5065, -0.0046, 0.0000, 0.0000, -0.2192, 0.0520
5.7460, 1.5065, -0.0046, 0.0000, 0.0000, -0.2195, 0.0521
5.7480, 1.5064, -0.0046, 0.0000, 0.0000, -0.2197, 0.0521
5.7500, 1.5064, -0.0046, 0.0000, 0.0000, -0.2200, 0.0522
5.7520, 1.5064, -0.0046, 0.0000, 0.0000, -0.2202, 0.0523
5.7540, 1.5063, -0.0046, 0.0000, 0.0000, -0.2205, 0.0524
5.7560, 1.5063, -0.0046, 0.0000, 0.0000, -0.2207, 0.0525
5.7580, 1.5063, -0.0046, 0.0000, 0.0000, -0.2210, 0.0525
5.7600, 1.5063, -0.0046, 0.0000, 0.0000, -0.2212, 0.0526
5.7620, 1.5062, -0.0046, 0.0000, 0.0000, -0.2215, 0.0527
5.7640, 1.5062, -0.0046, 0.0000, 0.0000, -0.2217, 0.0528
5.7660, 1.5062, -0.0046, 0.0000, 0.0000, -0.2219, 0.0529
5.7680, 1.5062, -0.0046, 0.0000, 0.0000, -0.2222, 0.0529
5.7700, 1.5061, -0.0046, 0.0000, 0.0000, -0.2224, 0.0530
5.7720, 1.5061, -0.0046, 0.0000, 0.0000, -0.2227, 0.0531
5.7740, 1.5061, -0.0046, 0.0000, 0.0000, -0.2229, 0.0532
5.7760, 1.5060, -0.0046, 0.0000, 0.0000, -0.2231, 0.0532
5.7780, 1.5060, -0.0046, 0.0000, 0.0000, -0.2234, 0.0533
5.7800, 1.5060, -0.0046, 0.0000, 0.0000, -0.2236, 0.0534
5.7820, 1.5060, -0.0046, 0.0000, 0.0000, -0.2239, 0.0535
5.7840, 1.5059, -0.0046, 0.0000, 0.0000, -0.2241, 0.0535
5.7860, 1.5059, -0.0046, 0.0000, 0.0000, -0.2243, 0.0536
5.7880, 1.5059, -0.0046, 0.0000, 0.0000, -0.2246, 0.0537
5.7900, 1.5059, -0.0046, 0.0000, 0.0000, -0.2248, 0.0538
5.7920, 1.5058, -0.0046, 0.0000, 0.0000, -0.2250, 0.0538
5.7940, 1.5058, -0.0046, 0.0000, 0.0000, -0.2253, 0.0539
5.7960, 1.5058, -0.0046, 0.0000, 0.0000, -0.2255, 0.0540
5.7980, 1.5057, -0.0046, 0.0000, 0.0000, -0.2257, 0.0541
5.8000, 1.5057, -0.0046, 0.0000, 0.0000, -0.2260, 0.0541
5.8020, 1.5057, -0.0046, 0.0000, 0.0000, -0.2262, 0.0542
5.8040, 1.5057, -0.0046, 0.0000, 0.0000, -0.2264, 0.0543
5.8060, 1.5056, -0.0046, 0.0000, 0.0000, -0.2266, 0.0544
5.8080, 1.5056, -0.0046, 0.0000, 0.0000, -0.2269, 0.0544
5.8100, 1.5056, -0.0046, 0.0000, 0.0000, -0.2271, 0.0545
5.8120, 1.5056, -0.0046, 0.0000, 0.0000, -0.2273, 0.0546
5.8140, 1.5055, -0.0046, 0.0000, 0.0000, -0.2275, 0.0546
5.8160, 1.5055, -0.0046, 0.0000, 0.0000, -0.2278, 0.0547
5.8180, 1.5055, -0.0046, 0.0000, 0.0000, -0.2280, 0.0548
5.8200, 1.5055, -0.0046, 0.0000, 0.0000, -0.2282, 0.0549
5.8220, 1.5054, -0.0046, 0.0000, 0.0000, -0.2284, 0.0549
5.8240, 1.5054, -0.0046, 0.0000, 0.0000, -0.2287, 0.0550
5.8260, 1.5054, -0.0046, 0.0000, 0.0000, -0.2289, 0.0551
5.8280, 1.5054, -0.0046, 0.0000, 0.0000, -0.2291, 0.0551
5.8300, 1.5053, -0.0046, 0.0000, 0.0000, -0.2293, 0.0552
5.8320, 1.5053, -0.0046, 0.0000, 0.0000, -0.2295, 0.0553
5.8340, 1.5053, -0.0046, 0.0000, 0.0000, -0.2298, 0.0553
5.8360, 1.5053, -0.0046, 0.0000, 0.0000, -0.2300, 0.0554
5.8380, 1.5052, -0.0046, 0.0000, 0.0000, -0.2302, 0.0555
5.8400, 1.5052, -0.0046, 0.0000, 0.0000, -0.2304, 0.0555
5.8420, 1.5052, -0.0046, 0.0000, 0.0000, -0.2306, 0.0556
5.8440, 1.5052, -0.0046, 0.0000, 0.0000, -0.2308, 0.0557
5.8460, 1.5051, -0.0046, 0.0000, 0.0000, -0.2310, 0.0558
5.8480, 1.5051, -0.0046, 0.0000, 0.0000, -0.2313, 0.0558
5.8500, 1.5051, -0.0046, 0.0000, 0.0000, -0.2315, 0.0559
5.8520, 1.5051, -0.0046, 0.0000, 0.0000, -0.2317, 0.0560
5.8540, 1.5050, -0.0046, 0.0000, 0.0000, -0.2319, 0.0560
5.8560, 1.5050, -0.0046, 0.0000, 0.0000, -0.2321, 0.0561
5.8580, 1.5050, -0.0046, 0.0000, 0.0000, -0.2323, 0.0562
5.8600, 1.5050, -0.0046, 0.0000, 0.0000, -0.2325, 0.0562
5.8620, 1.5049, -0.0046, 0.0000, 0.0000, -0.2327, 0.0563
5.8640, 1.5049, -0.0046, 0.0000, 0.0000, -0.2329, 0.0564
5.8660, 1.5049, -0.0046, 0.0000, 0.0000, -0.2331, 0.0564
5.8680, 1.5049, -0.0046, 0.0000, 0.0000, -0.2333, 0.0565
5.8700, 1.5048, -0.0046, 0.0000, 0.0000, -0.2335, 0.0565
5.8720, 1.5048, -0.0046, 0.0000, 0.0000, -0.2338, 0.0566
5.8740, 1.5048, -0.0046, 0.0000, 0.0000, -0.2340, 0.0567
5.8760, 1.5048, -0.0046, 0.0000, 0.0000, -0.2342, 0.0567
5.8780, 1.5048, -0.0046, 0.0000, 0.0000, -0.2344, 0.0568
5.8800, 1.5047, -0.0046, 0.0000, 0.0000, -0.2346, 0.0569
5.8820, 1.5047, -0.0046, 0.0000, 0.0000, -0.2348, 0.0569
5.8840, 1.5047, -0.0046, 0.0000, 0.0000, -0.2350, 0.0570
5.8860, 1.5047, -0.0046, 0.0000, 0.0000, -0.2352, 0.0571
5.8880, 1.5046, -0.0046, 0.0000, 0.0000, -0.2354, 0.0571
5.8900, 1.5046, -0.0046, 0.0000, 0.0000, -0.2356, 0.0572
5.8920, 1.5046, -0.0046, 0.0000, 0.0000, -0.2358, 0.0573
5.8940, 1.5046, -0.0046, 0.0000, 0.0000, -0.2360, 0.0573
5.8960, 1.5045, -0.0046, 0.0000, 0.0000, -0.2362, 0.0574
5.8980, 1.5045, -0.0046, 0.0000, 0.0000, -0.2363, 0.0574
5.9000, 1.5045, -0.0046, 0.0000, 0.0000, -0.2365, 0.0575
5.9020, 1.5045, -0.0046, 0.0000, 0.0000, -0.2367, 0.0576
5.9040, 1.5044, -0.0046, 0.0000, 0.0000, -0.2369, 0.0576
5.9060, 1.5044, -0.0046, 0.0000, 0.0000, -0.2371, 0.0577
5.9080, 1.5044, -0.0046, 0.0000, 0.0000, -0.2373, 0.0577
5.9100, 1.5044, -0.0046, 0.0000, 0.0000, -0.2375, 0.0578
5.9120, 1.5044, -0.0046, 0.0000, 0.0000, -0.2377, 0.0579
5.9140, 1.5043, -0.0046, 0.0000, 0.0000, -0.2379, 0.0579
5.9160, 1.5043, -0.0046, 0.0000, 0.0000, -0.2381, 0.0580
5.9180, 1.5043, -0.0046, 0.0000, 0.0000, -0.2383, 0.0580
5.9200, 1.5043, -0.0046, 0.0000, 0.0000, -0.2385, 0.0581
5.9220, 1.5042, -0.0046, 0.0000, 0.0000, -0.2387, 0.0582
5.9240, 1.5042, -0.0046, 0.0000, 0.0000, -0.2388, 0.0582
5.9260, 1.5042, -0.0046, 0.0000, 0.0000, -0.2390, 0.0583
5.9280, 1.5042, -0.0046, 0.0000, 0.0000, -0.2392, 0.0583
5.9300, 1.5042, -0.0046, 0.0000, 0.0000, -0.2394, 0.0584
5.9320, 1.5041, -0.0046, 0.0000, 0.0000, -0.2396, 0.0585
5.9340, 1.5041, -0.0046, 0.0000, 0.0000, -0.2398, 0.0585
5.9360, 1.5041, -0.0046, 0.0000, 0.0000, -0.2400, 0.0586
5.9380, 1.5041, -0.0046, 0.0000, 0.0000, -0.2401, 0.0586
5.9400, 1.5041, -0.0046, 0.0000, 0.0000, -0.2403, 0.0587
5.9420, 1.5040, -0.0046, 0.0000, 0.0000, -0.2405, 0.0588
5.9440, 1.5040, -0.0046, 0.0000, 0.0000, -0.2407, 0.0588
5.9460, 1.5040, -0.0046, 0.0000, 0.0000, -0.2409, 0.0589
5.9480, 1.5040, -0.0046, 0.0000, 0.0000, -0.2410, 0.0589
5.9500, 1.5039, -0.0046, 0.0000, 0.0000, -0.2412, 0.0590
5.9520, 1.5039, -0.0046, 0.0000, 0.0000, -0.2414, 0.0590
5.9540, 1.5039, -0.0046, 0.0000, 0.0000, -0.2416, 0.0591
5.9560, 1.5039, -0.0046, 0.0000, 0.0000, -0.2418, 0.0592
5.9580, 1.5039, -0.0046, 0.0000, 0.0000, -0.2419, 0.0592
5.9600, 1.5038, -0.0046, 0.0000, 0.0000, -0.2421, 0.0593
5.9620, 1.5038, -0.0046, 0.0000, 0.0000, -0.2423, 0.0593
5.9640, 1.5038, -0.0046, 0.0000, 0.0000, -0.2425, 0.0594
5.9660, 1.5038, -0.0046, 0.0000, 0.0000, -0.2427, 0.0594
5.9680, 1.5038, -0.0046, 0.0000, 0.0000, -0.2428, 0.0595
5.9700, 1.5037, -0.0046, 0.0000, 0.0000, -0.2430, 0.0595
5.9720, 1.5037, -0.0046, 0.0000, 0.0000, -0.2432, 0.0596
5.9740, 1.5037, -0.0046, 0.0000, 0.0000, -0.2433, 0.0597
5.9760, 1.5037, -0.0046, 0.0000, 0.0000, -0.2435, 0.0597
5.9780, 1.5037, -0.0046, 0.0000, 0.0000, -0.2437, 0.0598
5.9800, 1.5036, -0.0046, 0.0000, 0.0000, -0.2439, 0.0598
5.9820, 1.5036, -0.0046, 0.0000, 0.0000, -0.2440, 0.0599
5.9840, 1.5036, -0.0046, 0.0000, 0.0000, -0.2442, 0.0599
5.9860, 1.5036, -0.0046, 0.0000, 0.0000, -0.2444, 0.0600
5.9880, 1.5036, -0.0046, 0.0000, 0.0000, -0.2445, 0.0600
5.9900, 1.5035, -0.0046, 0.0000, 0.0000, -0.2447, 0.0601
5.9920, 1.5035, -0.0046, 0.0000, 0.0000, -0.2449, 0.0601
5.9940, 1.5035, -0.0046, 0.0000, 0.0000, -0.2451, 0.0602
5.9960, 1.5035, -0.0046, 0.0000, 0.0000, -0.2452, 0.0602
5.9980, 1.5035, -0.0046, 0.0000, 0.0000, -0.2454, 0.0603
6.0000, 1.5034, -0.0046, 0.0000, 0.0000, -0.2456, 0.0604
6.0020, 1.5034, -0.0046, 0.0000, 0.0000, -0.2457, 0.0604
6.0040, 1.5034, -0.0046, 0.0000, 0.0000, -0.2459, 0.0605
6.0060, 1.5034, -0.0046, 0.0000, 0.0000, -0.2461, 0.0605
6.0080, 1.5034, -0.0046, 0.0000, 0.0000, -0.2462, 0.0606
6.0100, 1.5033, -0.0046, 0.0000, 0.0000, -0.2464, 0.0606
6.0120, 1.5033, -0.0046, 0.0000, 0.0000, -0.2465, 0.0607
6.0140, 1.5033, -0.0046, 0.0000, 0.0000, -0.2467, 0.0607
6.0160, 1.5033, -0.0046, 0.0000, 0.0000, -0.2469, 0.0608
6.0180, 1.5033, -0.0046, 0.0000, 0.0000, -0.2470, 0.0608
6.0200, 1.5032, -0.0046, 0.0000, 0.0000, -0.2472, 0.0609
6.0220, 1.5032, -0.0046, 0.0000, 0.0000, -0.2474, 0.0609
6.0240, 1.5032, -0.0046, 0.0000, 0.0000, -0.2475, 0.0610
6.0260, 1.5032, -0.0046, 0.0000, 0.0000, -0.2477, 0.0610
6.0280, 1.5032, -0.0046, 0.0000, 0.0000, -0.2478, 0.0611
6.0300, 1.5031, -0.0046, 0.0000, 0.0000, -0.2480, 0.0611
6.0320, 1.5031, -0.0046, 0.0000, 0.0000, -0.2481, 0.0612
6.0340, 1.5031, -0.0046, 0.0000, 0.0000, -0.2483, 0.0612
6.0360, 1.5031, -0.0046, 0.0000, 0.0000, -0.2485, 0.0613
6.0380, 1.5031, -0.0046, 0.0000, 0.0000, -0.2486, 0.0613
6.0400, 1.5031, -0.0046, 0.0000, 0.0000, -0.2488, 0.0614
6.0420, 1.5030, -0.0046, 0.0000, 0.0000, -0.2489, 0.0614
6.0440, 1.5030, -0.0046, 0.0000, 0.0000, -0.2491, 0.0615
6.0460, 1.5030, -0.0046, 0.0000, 0.0000, -0.2492, 0.0615
6.0480, 1.5030, -0.0046, 0.0000, 0.0000, -0.2494, 0.0616
6.0500, 1.5030, -0.0046, 0.0000, 0.0000, -0.2496, 0.0616
6.0520, 1.5029, -0.0046, 0.0000, 0.0000, -0.2497, 0.0617
6.0540, 1.5029, -0.0046, 0.0000, 0.0000, -0.2499, 0.0617
6.0560, 1.5029, -0.0046, 0.0000, 0.0000, -0.2500, 0.0618
6.0580, 1.5029, -0.0046, 0.0000, 0.0000, -0.2502, 0.0618
6.0600, 1.5029, -0.0046, 0.0000, 0.0000, -0.2503, 0.0618
6.0620, 1.5028, -0.0046, 0.0000, 0.0000, -0.2505, 0.0619
6.0640, 1.5028, -0.0046, 0.0000, 0.0000, -0.2506, 0.0619
6.0660, 1.5028, -0.0046, 0.0000, 0.0000, -0.2508, 0.0620
6.0680, 1.5028, -0.0046, 0.0000, 0.0000, -0.2509, 0.0620
6.0700, 1.5028, -0.0046, 0.0000, 0.0000, -0.2511, 0.0621
6.0720, 1.5028, -0.0046, 0.0000, 0.0000, -0.2512, 0.0621
6.0740, 1.5027, -0.0046, 0.0000, 0.0000, -0.2514, 0.0622
6.0760, 1.5027, -0.0046, 0.0000, 0.0000, -0.2515, 0.0622
6.0780, 1.5027, -0.0046, 0.0000, 0.0000, -0.2517, 0.0623
6.0800, 1.5027, -0.0046, 0.0000, 0.0000, -0.2518, 0.0623
6.0820, 1.5027, -0.0046, 0.0000, 0.0000, -0.2519, 0.0624
6.0840, 1.5027, -0.0046, 0.0000, 0.0000, -0.2521, 0.0624
6.0860, 1.5026, -0.0046, 0.0000, 0.0000, -0.2522, 0.0625
6.0880, 1.5026, -0.0046, 0.0000, 0.0000, -0.2524, 0.0625
6.0900, 1.5026, -0.0046, 0.0000, 0.0000, -0.2525, 0.0625
6.0920, 1.5026, -0.0046, 0.0000, 0.0000, -0.2527, 0.0626
6.0940, 1.5026, -0.0046, 0.0000, 0.0000, -0.2528, 0.0626
6.0960, 1.5026, -0.0046, 0.0000, 0.0000, -0.2530, 0.0627
6.0980, 1.5025, -0.0046, 0.0000, 0.0000, -0.2531, 0.0627
6.1000, 1.5025, -0.0046, 0.0000, 0.0000, -0.2532, 0.0628
6.1020, 1.5025, -0.0046, 0.0000, 0.0000, -0.2534, 0.0628
6.1040, 1.5025, -0.0046, 0.0000, 0.0000, -0.2535, 0.0629
6.1060, 1.5025, -0.0046, 0.0000, 0.0000, -0.2537, 0.0629
6.1080, 1.5024, -0.0046, 0.0000, 0.0000, -0.2538, 0.0629
6.1100, 1.5024, -0.0046, 0.0000, 0.0000, -0.2539, 0.0630
6.1120, 1.5024, -0.0046, 0.0000, 0.0000, -0.2541, 0.0630
6.1140, 1.5024, -0.0046, 0.0000, 0.0000, -0.2542, 0.0631
6.1160, 1.5024, -0.0046, 0.0000, 0.0000, -0.2544, 0.0631
6.1180, 1.5024, -0.0046, 0.0000, 0.0000, -0.2545, 0.0632
6.1200, 1.5023, -0.0046, 0.0000, 0.0000, -0.2546, 0.0632
6.1220, 1.5023, -0.0046, 0.0000, 0.0000, -0.2548, 0.0633
6.1240, 1.5023, -0.0046, 0.0000, 0.0000, -0.2549, 0.0633
6.1260, 1.5023, -0.0046, 0.0000, 0.0000, -0.2551, 0.0633
6.1280, 1.5023, -0.0046, 0.0000, 0.0000, -0.2552, 0.0634
6.1300, 1.5023, -0.0046, 0.0000, 0.0000, -0.2553, 0.0634
6.1320, 1.5023, -0.0046, 0.0000, 0.0000, -0.2555, 0.0635
6.1340, 1.5022, -0.0046, 0.0000, 0.0000, -0.2556, 0.0635
6.1360, 1.5022, -0.0046, 0.0000, 0.0000, -0.2557, 0.0636
6.1380, 1.5022, -0.0046, 0.0000, 0.0000, -0.2559, 0.0636
6.1400, 1.5022, -0.0046, 0.0000, 0.0000, -0.2560, 0.0636
6.1420, 1.5022, -0.0046, 0.0000, 0.0000, -0.2561, 0.0637
6.1440, 1.5022, -0.0046, 0.0000, 0.0000, -0.2563, 0.0637
6.1460, 1.5021, -0.0046, 0.0000, 0.0000, -0.2564, 0.0638
6.1480, 1.5021, -0.0046, 0.0000, 0.0000, -0.2565, 0.0638
6.1500, 1.5021, -0.0046, 0.0000, 0.0000, -0.2567, 0.0638
6.1520, 1.5021, -0.0046, 0.0000, 0.0000, -0.2568, 0.0639
6.1540, 1.5021, -0.0046, 0.0000, 0.0000, -0.2569, 0.0639
6.1560, 1.5021, -0.0046, 0.0000, 0.0000, -0.2570, 0.0640
6.1580, 1.5020, -0.0046, 0.0000, 0.0000, -0.2572, 0.0640
6.1600, 1.5020, -0.0046, 0.0000, 0.0000, -0.2573, 0.0640
6.1620, 1.5020, -0.0046, 0.0000, 0.0000, -0.2574, 0.0641
6.1640, 1.5020, -0.0046, 0.0000, 0.0000, -0.2576, 0.0641
6.1660, 1.5020, -0.0046, 0.0000, 0.0000, -0.2577, 0.0642
6.1680, 1.5020, -0.0046, 0.0000, 0.0000, -0.2578, 0.0642
6.1700, 1.5019, -0.0046, 0.0000, 0.0000, -0.2579, 0.0642
6.1720, 1.5019, -0.0046, 0.0000, 0.0000, -0.2581, 0.0643
6.1740, 1.5019, -0.0046, 0.0000, 0.0000, -0.2582, 0.0643
6.1760, 1.5019, -0.0046, 0.0000, 0.0000, -0.2583, 0.0644
6.1780, 1.5019, -0.0046, 0.0000, 0.0000, -0.2585, 0.0644
6.1800, 1.5019, -0.0046, 0.0000, 0.0000, -0.2586, 0.0644
6.1820, 1.5019, -0.0046, 0.0000, 0.0000, -0.2587, 0.0645
6.1840, 1.5018, -0.0046, 0.0000, 0.0000, -0.2588, 0.0645
6.1860, 1.5018, -0.0046, 0.0000, 0.0000, -0.2590, 0.0646
6.1880, 1.5018, -0.0046, 0.0000, 0.0000, -0.2591, 0.0646
6.1900, 1.5018, -0.0046, 0.0000, 0.0000, -0.2592, 0.0646
6.1920, 1.5018, -0.0046, 0.0000, 0.0000, -0.2593, 0.0647
6.1940, 1.5018, -0.0046, 0.0000, 0.0000, -0.2594, 0.0647
6.1960, 1.5018, -0.0046, 0.0000, 0.0000, -0.2596, 0.0648
6.1980, 1.5017, -0.0046, 0.0000, 0.0000, -0.2597, 0.0648
6.2000, 1.5017, -0.0046, 0.0000, 0.0000, -0.2598, 0.0648
6.2020, 1.5017, -0.0046, 0.0000, 0.0000, -0.2599, 0.0649
6.2040, 1.5017, -0.0046, 0.0000, 0.0000, -0.2601, 0.0649
6.2060, 1.5017, -0.0046, 0.0000, 0.0000, -0.2602, 0.0649
6.2080, 1.5017, -0.0046, 0.0000, 0.0000, -0.2603, 0.0650
6.2100, 1.5017, -0.0046, 0.0000, 0.0000, -0.2604, 0.0650
6.2120, 1.5016, -0.0046, 0.0000, 0.0000, -0.2605, 0.0651
6.2140, 1.5016, -0.0046, 0.0000, 0.0000, -0.2607, 0.0651
6.2160, 1.5016, -0.0046, 0.0000, 0.0000, -0.2608, 0.0651
6.2180, 1.5016, -0.0046, 0.0000, 0.0000, -0.2609, 0.0652
6.2200, 1.5016, -0.0046, 0.0000, 0.0000, -0.2610, 0.0652
6.2220, 1.5016, -0.0046, 0.0000, 0.0000, -0.2611, 0.0652
6.2240, 1.5016, -0.0046, 0.0000, 0.0000, -0.2612, 0.0653
6.2260, 1.5015, -0.0046, 0.0000, 0.0000, -0.2614, 0.0653
6.2280, 1.5015, -0.0046, 0.0000, 0.0000, -0.2615, 0.0654
6.2300, 1.5015, -0.0046, 0.0000, 0.0000, -0.2616, 0.0654
6.2320, 1.5015, -0.0046, 0.0000, 0.0000, -0.2617, 0.0654
6.2340, 1.5015, -0.0046, 0.0000, 0.0000, -0.2618, 0.0655
6.2360, 1.5015, -0.0046, 0.0000, 0.0000, -0.2619, 0.0655
6.2380, 1.5015, -0.0046, 0.0000, 0.0000, -0.2621, 0.0655
6.2400, 1.5014, -0.0046, 0.0000, 0.0000, -0.2622, 0.0656
6.2420, 1.5014, -0.0046, 0.0000, 0.0000, -0.2623, 0.0656
6.2440, 1.5014, -0.0046, 0.0000, 0.0000, -0.2624, 0.0656
6.2460, 1.5014, -0.0046, 0.0000, 0.0000, -0.2625, 0.0657
6.2480, 1.5014, -0.0046, 0.0000, 0.0000, -0.2626, 0.0657
6.2500, 1.5014, -0.0046, 0.0000, 0.0000, -0.2627, 0.0657
6.2520, 1.5014, -0.0046, 0.0000, 0.0000, -0.2628, 0.0658
6.2540, 1.5013, -0.0046, 0.0000, 0.0000, -0.2630, 0.0658
6.2560, 1.5013, -0.0046, 0.0000, 0.0000, -0.2631, 0.0659
6.2580, 1.5013, -0.0046, 0.0000, 0.0000, -0.2632, 0.0659
6.2600, 1.5013, -0.0046, 0.0000, 0.0000, -0.2633, 0.0659
6.2620, 1.5013, -0.0046, 0.0000, 0.0000, -0.2634, 0.0660
